weight,dob,height,player,link,team,color,position
94,22-02-1986,195,Zac Dawson,http://stats.rleague.com/afl/stats/players/Z/Zac_Dawson.html,fremantle,#cea987,Defender
98,31-12-1981,192,Matthew Pavlich,http://stats.rleague.com/afl/stats/players/M/Matthew_Pavlich.html,fremantle,#c9855d,Forward
76,28-10-1993,185,Tom Sheridan,http://stats.rleague.com/afl/stats/players/T/Tom_Sheridan.html,fremantle,#c59972,Midfielder
68,24-12-1993,185,Hayden Crozier,http://stats.rleague.com/afl/stats/players/H/Hayden_Crozier.html,fremantle,#cb9f7c,Forward
117,06-12-1982,211,Aaron Sandilands,http://stats.rleague.com/afl/stats/players/A/Aaron_Sandilands.html,fremantle,#c8a27b,Ruck
90,29-09-1987,192,Alex Silvagni,http://stats.rleague.com/afl/stats/players/A/Alex_Silvagni.html,fremantle,#bc8d68,Defender
102,09-07-1991,201,Jack Hannath,http://stats.rleague.com/afl/stats/players/J/Jack_Hannath.html,fremantle,#c19978,Ruck
100,14-01-1986,202,Jonathon Griffin,http://stats.rleague.com/afl/stats/players/J/Jonathon_Griffin.html,fremantle,#c69b75,Ruck
100,13-11-1985,199,Kepler Bradley,http://stats.rleague.com/afl/stats/players/K/Kepler_Bradley.html,fremantle,#c09775,Forward
89,17-06-1993,197,Matthew Taberner,http://stats.rleague.com/afl/stats/players/M/Matthew_Taberner.html,fremantle,#efac87,Forward
80,29-12-1992,188,Josh Mellington,http://stats.rleague.com/afl/stats/players/J/Josh_Mellington.html,fremantle,null
78,18-06-1991,183,Jesse Crichton,http://stats.rleague.com/afl/stats/players/J/Jesse_Crichton.html,fremantle,#ca9f7d,Midfielder
73,09-02-1994,184,Josh Simpson,http://stats.rleague.com/afl/stats/players/J/Josh_Simpson.html,fremantle,null
85,23-02-1992,185,Viv Michie,http://stats.rleague.com/afl/stats/players/V/Viv_Michie.html,fremantle,#dd9c75,Forward
80,24-04-1988,192,Peter Faulks,http://stats.rleague.com/afl/stats/players/P/Peter_Faulks.html,fremantle,#d3aa87,Defender
85,14-07-1993,189,Alex Forster,http://stats.rleague.com/afl/stats/players/A/Alex_Forster.html,fremantle,#c8a080,Defender
90,08-03-1994,196,Tanner Smith,http://stats.rleague.com/afl/stats/players/T/Tanner_Smith.html,fremantle,#cb9f7a,Defender
86,22-08-1994,204,Craig Moller,http://stats.rleague.com/afl/stats/players/C/Craig_Moller.html,fremantle,#cba584,Ruck
80,22-11-1984,177,Mathew Stokes,http://stats.rleague.com/afl/stats/players/M/Mathew_Stokes.html,geelong,#c49c78,Forward
86,26-05-1988,182,Joel Selwood,http://stats.rleague.com/afl/stats/players/J/Joel_Selwood.html,geelong,#d4b395,Midfielder
88,04-12-1983,187,Jimmy Bartel,http://stats.rleague.com/afl/stats/players/J/Jimmy_Bartel.html,geelong,#c9aa8d,Midfielder
87,04-07-1983,189,Steve Johnson,http://stats.rleague.com/afl/stats/players/S/Steve_Johnson.html,geelong,#d9b696,Midfielder
82,10-06-1991,187,Mitch Duncan,http://stats.rleague.com/afl/stats/players/M/Mitch_Duncan.html,geelong,#d0ae8d,Midfielder
87,07-08-1984,192,Andrew Mackie,http://stats.rleague.com/afl/stats/players/A/Andrew_Mackie.html,geelong,#d2aa7f,Defender
91,14-09-1981,187,Corey Enright,http://stats.rleague.com/afl/stats/players/C/Corey_Enright.html,geelong,#d1b392,Defender
89,17-02-1982,191,Joel Corey,http://stats.rleague.com/afl/stats/players/J/Joel_Corey.html,geelong,#cdaa87,Midfielder
77,19-05-1991,176,Allen Christensen,http://stats.rleague.com/afl/stats/players/A/Allen_Christensen.html,geelong,#c69e74,Midfielder
88,29-12-1983,183,James Kelly,http://stats.rleague.com/afl/stats/players/J/James_Kelly.html,geelong,#cfab85,Midfielder
75,12-03-1991,182,Steven Motlop,http://stats.rleague.com/afl/stats/players/S/Steven_Motlop.html,geelong,#df9563,Forward
92,12-06-1986,193,Harry Taylor,http://stats.rleague.com/afl/stats/players/H/Harry_Taylor.html,geelong,#d2ac87,Defender
102,10-09-1981,193,James Podsiadly,http://stats.rleague.com/afl/stats/players/J/James_Podsiadly.html,geelong,#c9a37b,Forward
82,28-09-1992,186,Josh Caddy,http://stats.rleague.com/afl/stats/players/J/Josh_Caddy.html,geelong,#dbb797,Midfielder
79,19-08-1992,186,Cameron Guthrie,http://stats.rleague.com/afl/stats/players/C/Cameron_Guthrie.html,geelong,#d8b595,Defender
95,28-03-1991,198,Mark Blicavs,http://stats.rleague.com/afl/stats/players/M/Mark_Blicavs.html,geelong,#debb9b,Ruck
100,27-07-1988,197,Tom Hawkins,http://stats.rleague.com/afl/stats/players/T/Tom_Hawkins1.html,geelong,Forward
98,17-05-1984,197,Tom Lonergan,http://stats.rleague.com/afl/stats/players/T/Tom_Lonergan.html,geelong,#dcbc99,Defender
84,05-11-1990,183,Taylor Hunt,http://stats.rleague.com/afl/stats/players/T/Taylor_Hunt.html,geelong,#d1b091,Midfielder
100,14-03-1982,185,Josh Hunt,http://stats.rleague.com/afl/stats/players/J/Josh_Hunt.html,geelong,#dfbfa2,Defender
80,10-04-1988,180,Travis Varcoe,http://stats.rleague.com/afl/stats/players/T/Travis_Varcoe.html,geelong,#9f7651,Midfielder
88,05-11-1981,179,Paul Chapman,http://stats.rleague.com/afl/stats/players/P/Paul_Chapman.html,geelong,#caa47e,Midfielder
76,08-06-1992,189,Billie Smedts,http://stats.rleague.com/afl/stats/players/B/Billie_Smedts.html,geelong,#eaae89,Forward
104,17-10-1987,198,Trent West,http://stats.rleague.com/afl/stats/players/T/Trent_West.html,geelong,#c9a37a,Ruck
78,22-12-1992,186,George Horlin-Smith,http://stats.rleague.com/afl/stats/players/G/George_Horlin-Smith.html,geelong,Midfielder
93,18-10-1984,192,Jared Rivers,http://stats.rleague.com/afl/stats/players/J/Jared_Rivers.html,geelong,#d8b288,Defender
82,23-03-1992,189,Jordan Murdoch,http://stats.rleague.com/afl/stats/players/J/Jordan_Murdoch.html,geelong,#debb96,Defender
94,25-06-1991,198,Nathan Vardy,http://stats.rleague.com/afl/stats/players/N/Nathan_Vardy.html,geelong,#e0bc9a,Ruck
73,03-04-1991,182,Jesse Stringer,http://stats.rleague.com/afl/stats/players/J/Jesse_Stringer.html,geelong,#d5b090,Midfielder
79,28-03-1994,190,Jackson Thurlow,http://stats.rleague.com/afl/stats/players/J/Jackson_Thurlow.html,geelong,#dbb89a,Defender
105,17-02-1989,206,Dawson Simpson,http://stats.rleague.com/afl/stats/players/D/Dawson_Simpson.html,geelong,#dcba9d,Ruck
86,08-08-1990,188,Mitch Brown,http://stats.rleague.com/afl/stats/players/M/Mitch_Brown1.html,geelong,#d9ab98,Forward
85,05-12-1992,182,Jordan Schroder,http://stats.rleague.com/afl/stats/players/J/Jordan_Schroder.html,geelong,#d4b194,Midfielder
87,12-11-1992,196,Josh Walker,http://stats.rleague.com/afl/stats/players/J/Josh_Walker.html,geelong,#d6b08d,Forward
80,16-06-1992,186,George Burbury,http://stats.rleague.com/afl/stats/players/G/George_Burbury.html,geelong,#d1af90,Forward
88,14-05-1984,182,Gary Ablett,http://stats.rleague.com/afl/stats/players/G/Gary_Ablett1.html,goldcoast,#d4ad89,Midfielder
82,12-10-1992,175,Dion Prestia,http://stats.rleague.com/afl/stats/players/D/Dion_Prestia.html,goldcoast,#cea581,Defender
82,23-02-1994,182,Jaeger OMeara,http://stats.rleague.com/afl/stats/players/J/Jaeger_OMeara.html,goldcoast,#d6aa85,null
74,18-07-1988,178,Jarrod Harbrow,http://stats.rleague.com/afl/stats/players/J/Jarrod_Harbrow.html,goldcoast,#d2a67f,Defender
88,18-02-1988,182,Danny Stanley,http://stats.rleague.com/afl/stats/players/D/Danny_Stanley.html,goldcoast,#d9b092,Defender
71,05-02-1992,187,Matt Shaw,http://stats.rleague.com/afl/stats/players/M/Matt_Shaw.html,goldcoast,Defender
83,19-11-1992,186,David Swallow,http://stats.rleague.com/afl/stats/players/D/David_Swallow.html,goldcoast,#d1a581,Midfielder
82,03-04-1992,191,Trent McKenzie,http://stats.rleague.com/afl/stats/players/T/Trent_McKenzie.html,goldcoast,#d0ab87,Defender
74,02-10-1992,185,Harley Bennell,http://stats.rleague.com/afl/stats/players/H/Harley_Bennell.html,goldcoast,#be9372,Midfielder
78,09-01-1990,186,Aaron Hall,http://stats.rleague.com/afl/stats/players/A/Aaron_Hall.html,goldcoast,#b18a64,Forward
89,29-09-1986,185,Greg Broughton,http://stats.rleague.com/afl/stats/players/G/Greg_Broughton.html,goldcoast,#8b6049,Defender
78,24-01-1992,186,Luke Russell,http://stats.rleague.com/afl/stats/players/L/Luke_Russell.html,goldcoast,#d7b396,Defender
91,12-03-1991,200,Rory Thompson,http://stats.rleague.com/afl/stats/players/R/Rory_Thompson.html,goldcoast,#e1b998,Defender
85,19-03-1986,189,Tom Murphy,http://stats.rleague.com/afl/stats/players/T/Tom_Murphy.html,goldcoast,Defender
95,28-07-1984,192,Jared Brennan,http://stats.rleague.com/afl/stats/players/J/Jared_Brennan.html,goldcoast,Midfielder
96,06-09-1992,196,Sam Day,http://stats.rleague.com/afl/stats/players/S/Sam_Day.html,goldcoast,#e1ba98,Forward
82,08-01-1986,184,Michael Rischitelli,http://stats.rleague.com/afl/stats/players/M/Michael_Rischitelli.html,goldcoast,#d1ac88,Midfielder
83,28-08-1983,177,Campbell Brown,http://stats.rleague.com/afl/stats/players/C/Campbell_Brown.html,goldcoast,Forward
93,10-01-1992,190,Steven May,http://stats.rleague.com/afl/stats/players/S/Steven_May.html,goldcoast,#daaf8c,Forward
101,23-09-1990,200,Charlie Dixon,http://stats.rleague.com/afl/stats/players/C/Charlie_Dixon.html,goldcoast,#d1ab8b,Ruck
65,11-03-1992,175,Brandon Matera,http://stats.rleague.com/afl/stats/players/B/Brandon_Matera.html,goldcoast,#e0b899,Forward
81,29-11-1991,186,Joel Wilkinson,http://stats.rleague.com/afl/stats/players/J/Joel_Wilkinson.html,goldcoast,#aa805c,Defender
88,02-06-1992,200,Daniel Gorringe,http://stats.rleague.com/afl/stats/players/D/Daniel_Gorringe.html,goldcoast,#e0ba99,Ruck
93,04-03-1992,201,Tom Nicholls,http://stats.rleague.com/afl/stats/players/T/Tom_Nicholls.html,goldcoast,#ba8f67,Ruck
92,20-02-1992,191,Jack Hutchins,http://stats.rleague.com/afl/stats/players/J/Jack_Hutchins.html,goldcoast,#cea387,Defender
91,31-10-1992,199,Tom Lynch,http://stats.rleague.com/afl/stats/players/T/Tom_Lynch1.html,goldcoast,#e0b799,Forward
86,09-10-1994,187,Timmy Sumner,http://stats.rleague.com/afl/stats/players/T/Timmy_Sumner.html,goldcoast,Forward
92,17-11-1986,186,Karmichael Hunt,http://stats.rleague.com/afl/stats/players/K/Karmichael_Hunt.html,goldcoast,#cda380,Midfielder
97,22-02-1990,205,Zac Smith,http://stats.rleague.com/afl/stats/players/Z/Zac_Smith.html,goldcoast,#d7ad8c,Ruck
79,13-02-1992,182,Maverick Weller,http://stats.rleague.com/afl/stats/players/M/Maverick_Weller.html,goldcoast,#d1a685,Defender
79,23-03-1994,180,Andrew Boston,http://stats.rleague.com/afl/stats/players/A/Andrew_Boston.html,goldcoast,#d3a17b,Midfielder
81,06-08-1992,191,Seb Tape,http://stats.rleague.com/afl/stats/players/S/Seb_Tape.html,goldcoast,#d6aa89,null
89,14-11-1994,183,Jesse Lonergan,http://stats.rleague.com/afl/stats/players/J/Jesse_Lonergan.html,goldcoast,#d4a885,Midfielder
76,13-09-1992,184,Jacob Gillbee,http://stats.rleague.com/afl/stats/players/J/Jacob_Gillbee.html,goldcoast,#d8b495,Forward
95,03-04-1984,192,Matthew Warnock,http://stats.rleague.com/afl/stats/players/M/Matthew_Warnock.html,goldcoast,#d1aa8b,Defender
71,03-12-1993,185,Alex Sexton,http://stats.rleague.com/afl/stats/players/A/Alex_Sexton.html,goldcoast,#d0a785,Midfielder
84,03-04-1990,197,Josh Hall,http://stats.rleague.com/afl/stats/players/J/Josh_Hall.html,goldcoast,#d3ae88,Forward
79,14-04-1993,179,Jackson Allen,http://stats.rleague.com/afl/stats/players/J/Jackson_Allen.html,goldcoast,#efae89,Defender
72,04-03-1988,189,Liam Patrick,http://stats.rleague.com/afl/stats/players/L/Liam_Patrick.html,goldcoast,#a57c5b,Forward
93,20-03-1983,193,Nathan Bock,http://stats.rleague.com/afl/stats/players/N/Nathan_Bock.html,goldcoast,#d5ac8d,Forward
88,02-09-1987,182,Kyal Horsley,http://stats.rleague.com/afl/stats/players/K/Kyal_Horsley.html,goldcoast,#dab191,Midfielder
81,13-03-1990,182,Leigh Osborne,http://stats.rleague.com/afl/stats/players/L/Leigh_Osborne.html,goldcoast,#cfa888,Defender
76,10-04-1990,185,Callan Ward,http://stats.rleague.com/afl/stats/players/C/Callan_Ward.html,greaterwesternsydney,Midfielder
81,09-03-1993,181,Adam Treloar,http://stats.rleague.com/afl/stats/players/A/Adam_Treloar.html,greaterwesternsydney,Midfielder
77,25-09-1993,181,Toby Greene,http://stats.rleague.com/afl/stats/players/T/Toby_Greene.html,greaterwesternsydney,Midfielder
81,09-03-1993,182,Dylan Shiel,http://stats.rleague.com/afl/stats/players/D/Dylan_Shiel.html,greaterwesternsydney,Midfielder
77,15-05-1991,182,Tom Scully,http://stats.rleague.com/afl/stats/players/T/Tom_Scully.html,greaterwesternsydney,Midfielder
82,15-12-1993,183,Stephen Coniglio,http://stats.rleague.com/afl/stats/players/S/Stephen_Coniglio.html,greaterwesternsydney,Midfielder
86,20-09-1993,180,Taylor Adams,http://stats.rleague.com/afl/stats/players/T/Taylor_Adams.html,greaterwesternsydney,Midfielder
75,18-07-1994,187,Lachie Whitfield,http://stats.rleague.com/afl/stats/players/L/Lachie_Whitfield.html,greaterwesternsydney,Midfielder
99,19-10-1988,195,Tim Mohr,http://stats.rleague.com/afl/stats/players/T/Tim_Mohr.html,greaterwesternsydney,Defender
75,20-05-1993,174,Devon Smith,http://stats.rleague.com/afl/stats/players/D/Devon_Smith.html,greaterwesternsydney,Midfielder
86,10-03-1993,188,Curtly Hampton,http://stats.rleague.com/afl/stats/players/C/Curtly_Hampton.html,greaterwesternsydney,Defender
87,10-08-1993,193,Adam Tomlinson,http://stats.rleague.com/afl/stats/players/A/Adam_Tomlinson.html,greaterwesternsydney,Forward
73,12-07-1992,181,Adam Kennedy,http://stats.rleague.com/afl/stats/players/A/Adam_Kennedy.html,greaterwesternsydney,Defender
99,08-01-1988,201,Jonathan Giles,http://stats.rleague.com/afl/stats/players/J/Jonathan_Giles.html,greaterwesternsydney,Ruck
89,01-04-1993,196,Jeremy Cameron,http://stats.rleague.com/afl/stats/players/J/Jeremy_Cameron.html,greaterwesternsydney,Forward
86,02-09-1984,192,Stephen Gilham,http://stats.rleague.com/afl/stats/players/S/Stephen_Gilham.html,greaterwesternsydney,Defender
78,05-04-1993,185,Tomas Bugg,http://stats.rleague.com/afl/stats/players/T/Tomas_Bugg.html,greaterwesternsydney,Defender
80,13-02-1989,182,Rhys Palmer,http://stats.rleague.com/afl/stats/players/R/Rhys_Palmer.html,greaterwesternsydney,Midfielder
85,30-08-1990,195,Phil Davis,http://stats.rleague.com/afl/stats/players/P/Phil_Davis.html,greaterwesternsydney,Defender
80,20-09-1994,180,Zac Williams,http://stats.rleague.com/afl/stats/players/Z/Zac_Williams.html,greaterwesternsydney,null
77,18-05-1992,192,Nick Haynes,http://stats.rleague.com/afl/stats/players/N/Nick_Haynes.html,greaterwesternsydney,null
93,08-06-1992,197,Josh Bruce,http://stats.rleague.com/afl/stats/players/J/Josh_Bruce.html,greaterwesternsydney,null
77,07-11-1989,188,Sam Reid,http://stats.rleague.com/afl/stats/players/S/Sam_Reid1.html,greaterwesternsydney,#d7b18d,Midfielder
101,14-12-1978,200,Dean Brogan,http://stats.rleague.com/afl/stats/players/D/Dean_Brogan.html,greaterwesternsydney,Ruck
73,02-09-1993,186,Will Hoskin-Elliott,http://stats.rleague.com/afl/stats/players/W/Will_Hoskin-Elliott.html,greaterwesternsydney,Midfielder
84,20-06-1993,187,Jacob Townsend,http://stats.rleague.com/afl/stats/players/J/Jacob_Townsend.html,greaterwesternsydney,Midfielder
85,17-05-1994,194,Aidan Corr,http://stats.rleague.com/afl/stats/players/A/Aidan_Corr.html,greaterwesternsydney,Defender
72,16-08-1993,178,Liam Sumner,http://stats.rleague.com/afl/stats/players/L/Liam_Sumner.html,greaterwesternsydney,Midfielder
79,15-02-1993,186,Sam Darley,http://stats.rleague.com/afl/stats/players/S/Sam_Darley.html,greaterwesternsydney,Defender
100,18-03-1983,199,Setanta OhAilpin,http://stats.rleague.com/afl/stats/players/S/Setanta_OhAilpin.html,greaterwesternsydney,null
84,11-09-1994,192,Lachlan Plowman,http://stats.rleague.com/afl/stats/players/L/Lachlan_Plowman.html,greaterwesternsydney,null
85,01-12-1992,190,Mark Whiley,http://stats.rleague.com/afl/stats/players/M/Mark_Whiley.html,greaterwesternsydney,Defender
85,19-10-1993,189,Matthew Buntine,http://stats.rleague.com/afl/stats/players/M/Matthew_Buntine.html,greaterwesternsydney,Defender
80,08-06-1993,186,Dom Tyson,http://stats.rleague.com/afl/stats/players/D/Dom_Tyson.html,greaterwesternsydney,Midfielder
77,28-02-1992,181,Anthony Miles,http://stats.rleague.com/afl/stats/players/A/Anthony_Miles.html,greaterwesternsydney,Midfielder
83,13-12-1993,189,Shaun Edwards,http://stats.rleague.com/afl/stats/players/S/Shaun_Edwards.html,greaterwesternsydney,Defender
102,20-05-1993,197,Jonathon Patton,http://stats.rleague.com/afl/stats/players/J/Jonathon_Patton.html,greaterwesternsydney,Forward
75,07-01-1993,185,Nathan Wilson,http://stats.rleague.com/afl/stats/players/N/Nathan_Wilson.html,greaterwesternsydney,Forward
82,31-01-1993,181,Gerald Ugle,http://stats.rleague.com/afl/stats/players/G/Gerald_Ugle.html,greaterwesternsydney,Defender
102,28-08-1993,194,Sam Frost,http://stats.rleague.com/afl/stats/players/S/Sam_Frost.html,greaterwesternsydney,null
84,07-10-1994,195,Kristian Jaksch,http://stats.rleague.com/afl/stats/players/K/Kristian_Jaksch.html,greaterwesternsydney,Forward
94,15-11-1983,192,Bret Thornton,http://stats.rleague.com/afl/stats/players/B/Bret_Thornton.html,greaterwesternsydney,Forward
82,06-04-1993,191,Tim Golds,http://stats.rleague.com/afl/stats/players/T/Tim_Golds.html,greaterwesternsydney,Defender
78,21-04-1994,188,Jonathan ORourke,http://stats.rleague.com/afl/stats/players/J/Jonathan_ORourke.html,greaterwesternsydney,null
95,27-04-1993,203,Tom Downie,http://stats.rleague.com/afl/stats/players/T/Tom_Downie.html,greaterwesternsydney,null
80,04-03-1994,195,James Stewart,http://stats.rleague.com/afl/stats/players/J/James_Stewart.html,greaterwesternsydney,Ruck
83,12-10-1982,179,Sam Mitchell,http://stats.rleague.com/afl/stats/players/S/Sam_Mitchell.html,hawthorn,#dcba97,Midfielder
90,24-04-1986,186,Jordan Lewis,http://stats.rleague.com/afl/stats/players/J/Jordan_Lewis.html,hawthorn,#ceaa84,Midfielder
90,15-06-1984,185,Luke Hodge,http://stats.rleague.com/afl/stats/players/L/Luke_Hodge.html,hawthorn,#debb98,Midfielder
77,30-12-1988,188,Isaac Smith,http://stats.rleague.com/afl/stats/players/I/Isaac_Smith.html,hawthorn,#dab694,Midfielder
88,21-10-1982,186,Shaun Burgoyne,http://stats.rleague.com/afl/stats/players/S/Shaun_Burgoyne.html,hawthorn,#bb8d5b,Defender
92,13-03-1984,189,Josh Gibson,http://stats.rleague.com/afl/stats/players/J/Josh_Gibson.html,hawthorn,#b38a5e,Defender
86,02-02-1984,181,Brad Sewell,http://stats.rleague.com/afl/stats/players/B/Brad_Sewell.html,hawthorn,#d0a57d,Midfielder
93,28-01-1988,193,Grant Birchall,http://stats.rleague.com/afl/stats/players/G/Grant_Birchall.html,hawthorn,#deb894,Defender
100,23-01-1987,193,Jarryd Roughead,http://stats.rleague.com/afl/stats/players/J/Jarryd_Roughead.html,hawthorn,#f6c8af,Forward
71,09-07-1993,179,Bradley Hill,http://stats.rleague.com/afl/stats/players/B/Bradley_Hill.html,hawthorn,#ad7f4e,Midfielder
76,02-12-1987,173,Paul Puopolo,http://stats.rleague.com/afl/stats/players/P/Paul_Puopolo.html,hawthorn,#d0aa83,Forward
82,01-03-1989,189,Ben Stratton,http://stats.rleague.com/afl/stats/players/B/Ben_Stratton.html,hawthorn,#f5ba9b,Defender
76,11-11-1990,184,Luke Breust,http://stats.rleague.com/afl/stats/players/L/Luke_Breust.html,hawthorn,#e1c2a4,Forward
81,16-10-1991,193,Jack Gunston,http://stats.rleague.com/afl/stats/players/J/Jack_Gunston.html,hawthorn,#dcb591,Forward
90,29-05-1982,182,Brent Guerra,http://stats.rleague.com/afl/stats/players/B/Brent_Guerra.html,hawthorn,Defender
102,30-01-1987,196,Lance Franklin,http://stats.rleague.com/afl/stats/players/L/Lance_Franklin.html,hawthorn,#bb8d5f,Forward
99,27-02-1982,195,Brian Lake,http://stats.rleague.com/afl/stats/players/B/Brian_Lake.html,hawthorn,#ddbe9d,Defender
102,22-05-1984,201,David Hale,http://stats.rleague.com/afl/stats/players/D/David_Hale.html,hawthorn,#d8b493,Ruck
80,29-04-1991,183,Liam Shiels,http://stats.rleague.com/afl/stats/players/L/Liam_Shiels.html,hawthorn,#e6c7ae,Midfielder
80,24-04-1991,179,Taylor Duryea,http://stats.rleague.com/afl/stats/players/T/Taylor_Duryea.html,hawthorn,#e8c9ab,Defender
82,28-10-1987,181,Jonathan Simpkin,http://stats.rleague.com/afl/stats/players/J/Jonathan_Simpkin.html,hawthorn,#dab799,Midfielder
80,14-07-1989,177,Cyril Rioli,http://stats.rleague.com/afl/stats/players/C/Cyril_Rioli.html,hawthorn,#d3aa78,Midfielder
80,05-01-1991,185,Shane Savage,http://stats.rleague.com/afl/stats/players/S/Shane_Savage.html,hawthorn,Midfielder
85,25-01-1990,183,Brendan Whitecross,http://stats.rleague.com/afl/stats/players/B/Brendan_Whitecross.html,hawthorn,#d9b596,Midfielder
101,23-10-1986,206,Max Bailey,http://stats.rleague.com/afl/stats/players/M/Max_Bailey.html,hawthorn,Ruck
75,02-02-1994,178,Jed Anderson,http://stats.rleague.com/afl/stats/players/J/Jed_Anderson.html,hawthorn,#deb896,Midfielder
90,23-04-1987,193,Matthew Spangher,http://stats.rleague.com/afl/stats/players/M/Matthew_Spangher.html,hawthorn,null
87,25-08-1989,186,Kyle Cheney,http://stats.rleague.com/afl/stats/players/K/Kyle_Cheney.html,hawthorn,#e2c1a5,Defender
86,08-11-1990,193,Ryan Schoenmakers,http://stats.rleague.com/afl/stats/players/R/Ryan_Schoenmakers.html,hawthorn,#e0bc9c,Defender
81,29-07-1982,178,Michael Osborne,http://stats.rleague.com/afl/stats/players/M/Michael_Osborne.html,hawthorn,Forward
96,03-01-1991,199,Sam Grimley,http://stats.rleague.com/afl/stats/players/S/Sam_Grimley.html,hawthorn,#e5c2a4,Ruck
76,28-02-1988,187,Xavier Ellis,http://stats.rleague.com/afl/stats/players/X/Xavier_Ellis.html,hawthorn,#b68d78,Midfielder
94,14-02-1991,204,Jonathon Ceglar,http://stats.rleague.com/afl/stats/players/J/Jonathon_Ceglar.html,hawthorn,#d1a986,Ruck
83,03-07-1992,187,Will Langford,http://stats.rleague.com/afl/stats/players/W/Will_Langford.html,hawthorn,#dbb695,Defender
85,20-01-1988,180,Nathan Jones,http://stats.rleague.com/afl/stats/players/N/Nathan_Jones.html,melbourne,#d5aa89,Midfielder
80,18-10-1987,188,Matt Jones,http://stats.rleague.com/afl/stats/players/M/Matt_Jones.html,melbourne,#ddb794,Midfielder
83,13-12-1989,186,Dean Terlich,http://stats.rleague.com/afl/stats/players/D/Dean_Terlich.html,melbourne,#d4a789,Defender
86,08-11-1985,186,Colin Sylvia,http://stats.rleague.com/afl/stats/players/C/Colin_Sylvia.html,melbourne,Midfielder
86,02-09-1991,185,Jack Trengove,http://stats.rleague.com/afl/stats/players/J/Jack_Trengove.html,melbourne,#deb698,Midfielder
90,28-04-1988,191,Colin Garland,http://stats.rleague.com/afl/stats/players/C/Colin_Garland.html,melbourne,#cca485,Defender
96,14-05-1987,192,Lynden Dunn,http://stats.rleague.com/afl/stats/players/L/Lynden_Dunn.html,melbourne,#d8b394,Defender
84,29-06-1990,190,Jeremy Howe,http://stats.rleague.com/afl/stats/players/J/Jeremy_Howe.html,melbourne,#d4ad94,Forward
88,18-09-1992,194,Tom McDonald,http://stats.rleague.com/afl/stats/players/T/Tom_McDonald.html,melbourne,#d5aa91,Defender
85,11-05-1989,187,Jack Grimes,http://stats.rleague.com/afl/stats/players/J/Jack_Grimes.html,melbourne,#d9b491,Midfielder
89,26-03-1991,196,Jack Watts,http://stats.rleague.com/afl/stats/players/J/Jack_Watts.html,melbourne,#d8ae90,Defender
95,20-09-1988,193,James Frawley,http://stats.rleague.com/afl/stats/players/J/James_Frawley.html,melbourne,#d7b192,Defender
77,07-04-1984,175,Shannon Byrnes,http://stats.rleague.com/afl/stats/players/S/Shannon_Byrnes.html,melbourne,#d4ae90,Forward
82,13-04-1994,178,Jack Viney,http://stats.rleague.com/afl/stats/players/J/Jack_Viney.html,melbourne,#d9af97,Midfielder
75,10-06-1983,177,Aaron Davey,http://stats.rleague.com/afl/stats/players/A/Aaron_Davey.html,melbourne,Forward
82,21-06-1990,186,Jordie McKenzie,http://stats.rleague.com/afl/stats/players/J/Jordie_McKenzie.html,melbourne,#d9b193,Midfielder
79,02-01-1994,183,Jimmy Toumpas,http://stats.rleague.com/afl/stats/players/J/Jimmy_Toumpas.html,melbourne,#d4ab89,Midfielder
87,28-06-1991,180,Luke Tapscott,http://stats.rleague.com/afl/stats/players/L/Luke_Tapscott.html,melbourne,#d9ae90,Defender
78,02-11-1990,183,Daniel Nicholson,http://stats.rleague.com/afl/stats/players/D/Daniel_Nicholson.html,melbourne,#d7b190,Defender
83,05-01-1990,182,Mitch Clisby,http://stats.rleague.com/afl/stats/players/M/Mitch_Clisby.html,melbourne,null
82,24-02-1994,179,Dean Kent,http://stats.rleague.com/afl/stats/players/D/Dean_Kent.html,melbourne,#dbb192,Midfielder
75,13-07-1992,180,Michael Evans,http://stats.rleague.com/afl/stats/players/M/Michael_Evans.html,melbourne,#cfa785,Midfielder
92,17-03-1987,193,Cameron Pedersen,http://stats.rleague.com/afl/stats/players/C/Cameron_Pedersen.html,melbourne,#d2ab8b,Ruck
87,08-10-1983,173,David Rodan,http://stats.rleague.com/afl/stats/players/D/David_Rodan.html,melbourne,Midfielder
106,30-12-1991,208,Max Gawn,http://stats.rleague.com/afl/stats/players/M/Max_Gawn.html,melbourne,#dab597,Ruck
105,16-05-1988,193,Chris Dawes,http://stats.rleague.com/afl/stats/players/C/Chris_Dawes.html,melbourne,#e1ba98,Forward
95,26-06-1991,200,Jack Fitzpatrick,http://stats.rleague.com/afl/stats/players/J/Jack_Fitzpatrick.html,melbourne,#c2977e,Ruck
81,26-06-1988,183,Rohan Bail,http://stats.rleague.com/afl/stats/players/R/Rohan_Bail.html,melbourne,#d1a883,Midfielder
98,09-10-1989,203,Jake Spencer,http://stats.rleague.com/afl/stats/players/J/Jake_Spencer.html,melbourne,#dfb69c,Ruck
80,19-02-1991,184,Sam Blease,http://stats.rleague.com/afl/stats/players/S/Sam_Blease.html,melbourne,#d3ac8f,Midfielder
101,09-08-1983,198,Mark Jamar,http://stats.rleague.com/afl/stats/players/M/Mark_Jamar.html,melbourne,#ca9f80,Ruck
98,24-03-1989,196,James Sellar,http://stats.rleague.com/afl/stats/players/J/James_Sellar.html,melbourne,Defender
82,14-06-1990,185,James Strauss,http://stats.rleague.com/afl/stats/players/J/James_Strauss.html,melbourne,#d9b091,Defender
